"","variable","activity","subject","mean"
"6786","fBodyGyro-mean-Y","WALKING","13",-0.256213554508772
"6787","fBodyGyro-mean-Z","WALKING","13",-0.276607954736842
"6788","fBodyGyro-std-X","WALKING","13",-0.435714710526316
"6789","fBodyGyro-std-Y","WALKING","13",-0.318618506122807
"6790","fBodyGyro-std-Z","WALKING","13",-0.455333900526316
"6791","fBodyAccMag-mean","WALKING","13",-0.23460086645614
"6792","fBodyAccMag-std","WALKING","13",-0.438388953157895
"6793","fBodyBodyAccJerkMag-mean","WALKING","13",-0.15211150075614
"6794","fBodyBodyAccJerkMag-std","WALKING","13",-0.113591923723684
"6795","fBodyBodyGyroMag-mean","WALKING","13",-0.267472373877193
"6796","fBodyBodyGyroMag-std","WALKING","13",-0.379951835438597
"6797","fBodyBodyGyroJerkMag-mean","WALKING","13",-0.338527133789474
"6798","fBodyBodyGyroJerkMag-std","WALKING","13",-0.349285611070175
"6799","tBodyAcc-mean-X","WALKING","14",0.271959598644068
"6800","tBodyAcc-mean-Y","WALKING","14",-0.0217785380966102
"6801","tBodyAcc-mean-Z","WALKING","14",-0.106756369135593
"6802","tBodyAcc-std-X","WALKING","14",-0.402639098135593
"6803","tBodyAcc-std-Y","WALKING","14",-0.0536126686650847
"6804","tBodyAcc-std-Z","WALKING","14",0.0518841040022034
"6805","tGravityAcc-mean-X","WALKING","14",0.802973961525424
"6806","tGravityAcc-mean-Y","WALKING","14",-0.270314822881356
"6807","tGravityAcc-mean-Z","WALKING","14",-0.422495268474576
"6808","tGravityAcc-std-X","WALKING","14",-0.974816884237288
"6809","tGravityAcc-std-Y","WALKING","14",-0.954455935762712
"6810","tGravityAcc-std-Z","WALKING","14",-0.947516969830508
"6811","tBodyAccJerk-mean-X","WALKING","14",0.0720877913452542
"6812","tBodyAccJerk-mean-Y","WALKING","14",0.024116023559322
"6813","tBodyAccJerk-mean-Z","WALKING","14",0.0199723036949153
"6814","tBodyAccJerk-std-X","WALKING","14",-0.454497019661017
"6815","tBodyAccJerk-std-Y","WALKING","14",-0.344339569152542
"6816","tBodyAccJerk-std-Z","WALKING","14",-0.472791088644068
"6817","tBodyGyro-mean-X","WALKING","14",-0.00347655062271186
"6818","tBodyGyro-mean-Y","WALKING","14",-0.0829682847966102
"6819","tBodyGyro-mean-Z","WALKING","14",0.0513222717627119
"6820","tBodyGyro-std-X","WALKING","14",-0.60038822220339
"6821","tBodyGyro-std-Y","WALKING","14",-0.0148392604279661
"6822","tBodyGyro-std-Z","WALKING","14",-0.12609080020339
"6823","tBodyGyroJerk-mean-X","WALKING","14",-0.110656054802153
"6824","tBodyGyroJerk-mean-Y","WALKING","14",-0.0438969529084746
"6825","tBodyGyroJerk-mean-Z","WALKING","14",-0.0388825919508475
"6826","tBodyGyroJerk-std-X","WALKING","14",-0.571759911525424
"6827","tBodyGyroJerk-std-Y","WALKING","14",-0.536737701694915
"6828","tBodyGyroJerk-std-Z","WALKING","14",-0.497187687966102
"6829","tBodyAccMag-mean","WALKING","14",-0.144404671779661
"6830","tBodyAccMag-std","WALKING","14",-0.36380562779661
"6831","tGravityAccMag-mean","WALKING","14",-0.144404671779661
"6832","tGravityAccMag-std","WALKING","14",-0.36380562779661
"6833","tBodyAccJerkMag-mean","WALKING","14",-0.377293155084746
"6834","tBodyAccJerkMag-std","WALKING","14",-0.439746918474576
"6835","tBodyGyroMag-mean","WALKING","14",-0.137208741864407
"6836","tBodyGyroMag-std","WALKING","14",-0.201401930542373
"6837","tBodyGyroJerkMag-mean","WALKING","14",-0.519895046779661
"6838","tBodyGyroJerkMag-std","WALKING","14",-0.606103313898305
"6839","fBodyAcc-mean-X","WALKING","14",-0.421498172542373
"6840","fBodyAcc-mean-Y","WALKING","14",-0.174601844847458
"6841","fBodyAcc-mean-Z","WALKING","14",-0.177366434042373
"6842","fBodyAcc-std-X","WALKING","14",-0.395859985762712
"6843","fBodyAcc-std-Y","WALKING","14",-0.0542709972186441
"6844","fBodyAcc-std-Z","WALKING","14",0.0854892136933898
"6845","fBodyAccJerk-mean-X","WALKING","14",-0.472360616779661
"6846","fBodyAccJerk-mean-Y","WALKING","14",-0.376766600508475
"6847","fBodyAccJerk-mean-Z","WALKING","14",-0.415899179152542
"6848","fBodyAccJerk-std-X","WALKING","14",-0.484797709830508
"6849","fBodyAccJerk-std-Y","WALKING","14",-0.353526894237288
"6850","fBodyAccJerk-std-Z","WALKING","14",-0.528889535084746
"6851","fBodyGyro-mean-X","WALKING","14",-0.508595851864407
"6852","fBodyGyro-mean-Y","WALKING","14",-0.215894949525424
"6853","fBodyGyro-mean-Z","WALKING","14",-0.212925759152542
"6854","fBodyGyro-std-X","WALKING","14",-0.630082075932203
"6855","fBodyGyro-std-Y","WALKING","14",0.0832950551222034
"6856","fBodyGyro-std-Z","WALKING","14",-0.180232949016949
"6857","fBodyAccMag-mean","WALKING","14",-0.373516771016949
"6858","fBodyAccMag-std","WALKING","14",-0.457490009491525
"6859","fBodyBodyAccJerkMag-mean","WALKING","14",-0.431591453389831
"6860","fBodyBodyAccJerkMag-std","WALKING","14",-0.453426008983051
"6861","fBodyBodyGyroMag-mean","WALKING","14",-0.311386449661017
"6862","fBodyBodyGyroMag-std","WALKING","14",-0.265504551525424
"6863","fBodyBodyGyroJerkMag-mean","WALKING","14",-0.591036936101695
"6864","fBodyBodyGyroJerkMag-std","WALKING","14",-0.65567766220339
"6865","tBodyAcc-mean-X","WALKING","15",0.273899207962963
"6866","tBodyAcc-mean-Y","WALKING","15",-0.0170809740090741
"6867","tBodyAcc-mean-Z","WALKING","15",-0.107621819518519
"6868","tBodyAcc-std-X","WALKING","15",-0.327961801111111
"6869","tBodyAcc-std-Y","WALKING","15",0.138912923691296
"6870","tBodyAcc-std-Z","WALKING","15",-0.518932634814815
"6871","tGravityAcc-mean-X","WALKING","15",0.951524391481481
"6872","tGravityAcc-mean-Y","WALKING","15",-0.233918282592593
"6873","tGravityAcc-mean-Z","WALKING","15",0.0757356734814815
"6874","tGravityAcc-std-X","WALKING","15",-0.978397287962963
"6875","tGravityAcc-std-Y","WALKING","15",-0.971056501481481
"6876","tGravityAcc-std-Z","WALKING","15",-0.95805876537037
"6877","tBodyAccJerk-mean-X","WALKING","15",0.0897770721666667
"6878","tBodyAccJerk-mean-Y","WALKING","15",0.00890588563518519
"6879","tBodyAccJerk-mean-Z","WALKING","15",0.000658706162574074
"6880","tBodyAccJerk-std-X","WALKING","15",-0.373217585
"6881","tBodyAccJerk-std-Y","WALKING","15",-0.0319265467387037
"6882","tBodyAccJerk-std-Z","WALKING","15",-0.686268420555556
"6883","tBodyGyro-mean-X","WALKING","15",-0.0554883847662963
"6884","tBodyGyro-mean-Y","WALKING","15",-0.06124278833
"6885","tBodyGyro-mean-Z","WALKING","15",0.0842484921022222
"6886","tBodyGyro-std-X","WALKING","15",-0.329624620185185
"6887","tBodyGyro-std-Y","WALKING","15",-0.420865007777778
"6888","tBodyGyro-std-Z","WALKING","15",-0.48653265537037
"6889","tBodyGyroJerk-mean-X","WALKING","15",-0.0776692754648148
"6890","tBodyGyroJerk-mean-Y","WALKING","15",-0.0552536572125926
"6891","tBodyGyroJerk-mean-Z","WALKING","15",-0.0510976492333333
"6892","tBodyGyroJerk-std-X","WALKING","15",-0.283767987222222
"6893","tBodyGyroJerk-std-Y","WALKING","15",-0.702402935925926
"6894","tBodyGyroJerk-std-Z","WALKING","15",-0.591668608148148
"6895","tBodyAccMag-mean","WALKING","15",-0.186514650759259
"6896","tBodyAccMag-std","WALKING","15",-0.323878324074074
"6897","tGravityAccMag-mean","WALKING","15",-0.186514650759259
"6898","tGravityAccMag-std","WALKING","15",-0.323878324074074
"6899","tBodyAccJerkMag-mean","WALKING","15",-0.320129322962963
"6900","tBodyAccJerkMag-std","WALKING","15",-0.310071425166667
"6901","tBodyGyroMag-mean","WALKING","15",-0.243711124444444
"6902","tBodyGyroMag-std","WALKING","15",-0.425798469148148
"6903","tBodyGyroJerkMag-mean","WALKING","15",-0.543979500555556
"6904","tBodyGyroJerkMag-std","WALKING","15",-0.63778595537037
"6905","fBodyAcc-mean-X","WALKING","15",-0.31744092037037
"6906","fBodyAcc-mean-Y","WALKING","15",0.111321097159074
"6907","fBodyAcc-mean-Z","WALKING","15",-0.554942138148148
"6908","fBodyAcc-std-X","WALKING","15",-0.332520626851852
"6909","fBodyAcc-std-Y","WALKING","15",0.0805646237194445
"6910","fBodyAcc-std-Z","WALKING","15",-0.537026414814815
"6911","fBodyAccJerk-mean-X","WALKING","15",-0.39082198537037
"6912","fBodyAccJerk-mean-Y","WALKING","15",-0.0669378062222222
"6913","fBodyAccJerk-mean-Z","WALKING","15",-0.648905254074074
"6914","fBodyAccJerk-std-X","WALKING","15",-0.411500068148148
"6915","fBodyAccJerk-std-Y","WALKING","15",-0.0606839140548148
"6916","fBodyAccJerk-std-Z","WALKING","15",-0.723051140740741
"6917","fBodyGyro-mean-X","WALKING","15",-0.253399360296296
"6918","fBodyGyro-mean-Y","WALKING","15",-0.535422096111111
"6919","fBodyGyro-mean-Z","WALKING","15",-0.461464065555556
"6920","fBodyGyro-std-X","WALKING","15",-0.357633378703704
"6921","fBodyGyro-std-Y","WALKING","15",-0.365361208555556
"6922","fBodyGyro-std-Z","WALKING","15",-0.543997593703704
"6923","fBodyAccMag-mean","WALKING","15",-0.275156242062037
"6924","fBodyAccMag-std","WALKING","15",-0.458344792407407
"6925","fBodyBodyAccJerkMag-mean","WALKING","15",-0.289753952407407
"6926","fBodyBodyAccJerkMag-std","WALKING","15",-0.342411927851852
"6927","fBodyBodyGyroMag-mean","WALKING","15",-0.489166383703704
"6928","fBodyBodyGyroMag-std","WALKING","15",-0.481750218518519
"6929","fBodyBodyGyroJerkMag-mean","WALKING","15",-0.645075178148148
"6930","fBodyBodyGyroJerkMag-std","WALKING","15",-0.654010147222222
"6931","tBodyAcc-mean-X","WALKING","16",0.276023564509804
"6932","tBodyAcc-mean-Y","WALKING","16",-0.0204286929452941
"6933","tBodyAcc-mean-Z","WALKING","16",-0.108804049803922
"6934","tBodyAcc-std-X","WALKING","16",-0.404692523921569
"6935","tBodyAcc-std-Y","WALKING","16",-0.314569762352941
"6936","tBodyAcc-std-Z","WALKING","16",-0.159799790235294
"6937","tGravityAcc-mean-X","WALKING","16",0.925981326078431
"6938","tGravityAcc-mean-Y","WALKING","16",-0.0668246472745098
"6939","tGravityAcc-mean-Z","WALKING","16",-0.217351194313725
"6940","tGravityAcc-std-X","WALKING","16",-0.982469595490196
"6941","tGravityAcc-std-Y","WALKING","16",-0.973784841960784
"6942","tGravityAcc-std-Z","WALKING","16",-0.961387254313726
"6943","tBodyAccJerk-mean-X","WALKING","16",0.0770223771764706
"6944","tBodyAccJerk-mean-Y","WALKING","16",0.00968444678235294
"6945","tBodyAccJerk-mean-Z","WALKING","16",0.00360803282352941
"6946","tBodyAccJerk-std-X","WALKING","16",-0.396223738431373
"6947","tBodyAccJerk-std-Y","WALKING","16",-0.425563858627451
"6948","tBodyAccJerk-std-Z","WALKING","16",-0.44025821745098
"6949","tBodyGyro-mean-X","WALKING","16",-0.0151721912792157
"6950","tBodyGyro-mean-Y","WALKING","16",-0.0695955689607843
"6951","tBodyGyro-mean-Z","WALKING","16",0.0818650735686274
"6952","tBodyGyro-std-X","WALKING","16",-0.654171847058823
"6953","tBodyGyro-std-Y","WALKING","16",-0.612593634117647
"6954","tBodyGyro-std-Z","WALKING","16",-0.365489530588235
"6955","tBodyGyroJerk-mean-X","WALKING","16",-0.110917348282353
"6956","tBodyGyroJerk-mean-Y","WALKING","16",-0.0433876843176471
"6957","tBodyGyroJerk-mean-Z","WALKING","16",-0.0532986670705882
"6958","tBodyGyroJerk-std-X","WALKING","16",-0.675889722745098
"6959","tBodyGyroJerk-std-Y","WALKING","16",-0.712237752941177
"6960","tBodyGyroJerk-std-Z","WALKING","16",-0.571264779411765
"6961","tBodyAccMag-mean","WALKING","16",-0.258766694117647
"6962","tBodyAccMag-std","WALKING","16",-0.47180926745098
"6963","tGravityAccMag-mean","WALKING","16",-0.258766694117647
"6964","tGravityAccMag-std","WALKING","16",-0.47180926745098
"6965","tBodyAccJerkMag-mean","WALKING","16",-0.363144483529412
"6966","tBodyAccJerkMag-std","WALKING","16",-0.403386563921569
"6967","tBodyGyroMag-mean","WALKING","16",-0.485931932745098
"6968","tBodyGyroMag-std","WALKING","16",-0.665078404313725
"6969","tBodyGyroJerkMag-mean","WALKING","16",-0.671541834117647
"6970","tBodyGyroJerkMag-std","WALKING","16",-0.722808438431373
"6971","fBodyAcc-mean-X","WALKING","16",-0.394790433529412
"6972","fBodyAcc-mean-Y","WALKING","16",-0.321500667843137
"6973","fBodyAcc-mean-Z","WALKING","16",-0.244363048235294
"6974","fBodyAcc-std-X","WALKING","16",-0.409070488039216
"6975","fBodyAcc-std-Y","WALKING","16",-0.354370678627451
"6976","fBodyAcc-std-Z","WALKING","16",-0.180501317941176
"6977","fBodyAccJerk-mean-X","WALKING","16",-0.44140618254902
"6978","fBodyAccJerk-mean-Y","WALKING","16",-0.454270822156863
"6979","fBodyAccJerk-mean-Z","WALKING","16",-0.422332394117647
"6980","fBodyAccJerk-std-X","WALKING","16",-0.402884115098039
"6981","fBodyAccJerk-std-Y","WALKING","16",-0.433612657843137
"6982","fBodyAccJerk-std-Z","WALKING","16",-0.45663628254902
"6983","fBodyGyro-mean-X","WALKING","16",-0.59574648627451
"6984","fBodyGyro-mean-Y","WALKING","16",-0.619731930392157
"6985","fBodyGyro-mean-Z","WALKING","16",-0.432885310980392
"6986","fBodyGyro-std-X","WALKING","16",-0.673741136862745
"6987","fBodyGyro-std-Y","WALKING","16",-0.61194087745098
"6988","fBodyGyro-std-Z","WALKING","16",-0.403219791372549
"6989","fBodyAccMag-mean","WALKING","16",-0.410463241960784
"6990","fBodyAccMag-std","WALKING","16",-0.592150985098039
"6991","fBodyBodyAccJerkMag-mean","WALKING","16",-0.378278490588235
"6992","fBodyBodyAccJerkMag-std","WALKING","16",-0.441447754509804
"6993","fBodyBodyGyroMag-mean","WALKING","16",-0.669228540784314
"6994","fBodyBodyGyroMag-std","WALKING","16",-0.721137001568627
"6995","fBodyBodyGyroJerkMag-mean","WALKING","16",-0.72068229
"6996","fBodyBodyGyroJerkMag-std","WALKING","16",-0.745726853921569
"6997","tBodyAcc-mean-X","WALKING","17",0.272341855245902
"6998","tBodyAcc-mean-Y","WALKING","17",-0.0184875403339344
"6999","tBodyAcc-mean-Z","WALKING","17",-0.109792122032787
"7000","tBodyAcc-std-X","WALKING","17",-0.31950017295082
"7001","tBodyAcc-std-Y","WALKING","17",-0.0175797885542623
"7002","tBodyAcc-std-Z","WALKING","17",-0.265824489180328
"7003","tGravityAcc-mean-X","WALKING","17",0.92811236852459
"7004","tGravityAcc-mean-Y","WALKING","17",-0.179927382704918
"7005","tGravityAcc-mean-Z","WALKING","17",-0.190265949622951
"7006","tGravityAcc-std-X","WALKING","17",-0.980983351639344
"7007","tGravityAcc-std-Y","WALKING","17",-0.968613202622951
"7008","tGravityAcc-std-Z","WALKING","17",-0.956903248196721
"7009","tBodyAccJerk-mean-X","WALKING","17",0.0773188580032787
"7010","tBodyAccJerk-mean-Y","WALKING","17",0.0130098548360656
"7011","tBodyAccJerk-mean-Z","WALKING","17",0.0243753334442623
"7012","tBodyAccJerk-std-X","WALKING","17",-0.355492635409836
"7013","tBodyAccJerk-std-Y","WALKING","17",-0.0935385034
"7014","tBodyAccJerk-std-Z","WALKING","17",-0.534303311639344
"7015","tBodyGyro-mean-X","WALKING","17",-0.00922265519180328
"7016","tBodyGyro-mean-Y","WALKING","17",-0.0839773343770492
"7017","tBodyGyro-mean-Z","WALKING","17",0.0757132656704918
"7018","tBodyGyro-std-X","WALKING","17",-0.47981351295082
"7019","tBodyGyro-std-Y","WALKING","17",-0.454932903934426
"7020","tBodyGyro-std-Z","WALKING","17",-0.386044435409836
"7021","tBodyGyroJerk-mean-X","WALKING","17",-0.109959237927869
"7022","tBodyGyroJerk-mean-Y","WALKING","17",-0.0379251328622951
"7023","tBodyGyroJerk-mean-Z","WALKING","17",-0.0513807166754098
"7024","tBodyGyroJerk-std-X","WALKING","17",-0.431296148196721
"7025","tBodyGyroJerk-std-Y","WALKING","17",-0.560203489016393
"7026","tBodyGyroJerk-std-Z","WALKING","17",-0.524422887377049
"7027","tBodyAccMag-mean","WALKING","17",-0.151151487704918
"7028","tBodyAccMag-std","WALKING","17",-0.461837866885246
"7029","tGravityAccMag-mean","WALKING","17",-0.151151487704918
"7030","tGravityAccMag-std","WALKING","17",-0.461837866885246
"7031","tBodyAccJerkMag-mean","WALKING","17",-0.301093269180328
"7032","tBodyAccJerkMag-std","WALKING","17",-0.275672786229508
"7033","tBodyGyroMag-mean","WALKING","17",-0.335009836885246
"7034","tBodyGyroMag-std","WALKING","17",-0.522494763606557
"7035","tBodyGyroJerkMag-mean","WALKING","17",-0.517167440655738
"7036","tBodyGyroJerkMag-std","WALKING","17",-0.53970849147541
"7037","fBodyAcc-mean-X","WALKING","17",-0.360991674918033
"7038","fBodyAcc-mean-Y","WALKING","17",-0.0650267622126229
"7039","fBodyAcc-mean-Z","WALKING","17",-0.382832802295082
"7040","fBodyAcc-std-X","WALKING","17",-0.304806274098361
"7041","fBodyAcc-std-Y","WALKING","17",-0.0556137930852459
"7042","fBodyAcc-std-Z","WALKING","17",-0.262391594918033
"7043","fBodyAccJerk-mean-X","WALKING","17",-0.423446094590164
"7044","fBodyAccJerk-mean-Y","WALKING","17",-0.194232721737705
"7045","fBodyAccJerk-mean-Z","WALKING","17",-0.523427055737705
"7046","fBodyAccJerk-std-X","WALKING","17",-0.343866129016393
"7047","fBodyAccJerk-std-Y","WALKING","17",-0.0470379377672131
"7048","fBodyAccJerk-std-Z","WALKING","17",-0.543872996229508
"7049","fBodyGyro-mean-X","WALKING","17",-0.40771670852459
"7050","fBodyGyro-mean-Y","WALKING","17",-0.490166286557377
"7051","fBodyGyro-mean-Z","WALKING","17",-0.398809217540984
"7052","fBodyGyro-std-X","WALKING","17",-0.504849290819672
"7053","fBodyGyro-std-Y","WALKING","17",-0.439238787704918
"7054","fBodyGyro-std-Z","WALKING","17",-0.438768699508197
"7055","fBodyAccMag-mean","WALKING","17",-0.429380043442623
"7056","fBodyAccMag-std","WALKING","17",-0.565162507704918
"7057","fBodyBodyAccJerkMag-mean","WALKING","17",-0.335938891803279
"7058","fBodyBodyAccJerkMag-std","WALKING","17",-0.211231860180328
"7059","fBodyBodyGyroMag-mean","WALKING","17",-0.518618058688525
"7060","fBodyBodyGyroMag-std","WALKING","17",-0.615320077704918
"7061","fBodyBodyGyroJerkMag-mean","WALKING","17",-0.582711859672131
"7062","fBodyBodyGyroJerkMag-std","WALKING","17",-0.520385479180328
"7063","tBodyAcc-mean-X","WALKING","18",0.273887758571429
"7064","tBodyAcc-mean-Y","WALKING","18",-0.0178023631866071
"7065","tBodyAcc-mean-Z","WALKING","18",-0.104218315464286
"7066","tBodyAcc-std-X","WALKING","18",-0.37600552125
"7067","tBodyAcc-std-Y","WALKING","18",-0.227005874892857
"7068","tBodyAcc-std-Z","WALKING","18",-0.428348061071429
"7069","tGravityAcc-mean-X","WALKING","18",0.92386524875
"7070","tGravityAcc-mean-Y","WALKING","18",-0.254317085892857
"7071","tGravityAcc-mean-Z","WALKING","18",-0.0609313415892857
"7072","tGravityAcc-std-X","WALKING","18",-0.983010882678571
"7073","tGravityAcc-std-Y","WALKING","18",-0.975311658928571
"7074","tGravityAcc-std-Z","WALKING","18",-0.97248384875
"7075","tBodyAccJerk-mean-X","WALKING","18",0.0767524278392857
"7076","tBodyAccJerk-mean-Y","WALKING","18",0.0282745481892857
"7077","tBodyAccJerk-mean-Z","WALKING","18",0.010685091
"7078","tBodyAccJerk-std-X","WALKING","18",-0.368056913928571
"7079","tBodyAccJerk-std-Y","WALKING","18",-0.320158763392857
"7080","tBodyAccJerk-std-Z","WALKING","18",-0.633325860714286
"7081","tBodyGyro-mean-X","WALKING","18",-0.0399399716026786
"7082","tBodyGyro-mean-Y","WALKING","18",-0.0613727362975
"7083","tBodyGyro-mean-Z","WALKING","18",0.0944718394625
"7084","tBodyGyro-std-X","WALKING","18",-0.7044397775
"7085","tBodyGyro-std-Y","WALKING","18",-0.496431539642857
"7086","tBodyGyro-std-Z","WALKING","18",-0.511417204821429
"7087","tBodyGyroJerk-mean-X","WALKING","18",-0.0966435295642857
"7088","tBodyGyroJerk-mean-Y","WALKING","18",-0.0433771125875
"7089","tBodyGyroJerk-mean-Z","WALKING","18",-0.0502631568175
"7090","tBodyGyroJerk-std-X","WALKING","18",-0.578133968392857
"7091","tBodyGyroJerk-std-Y","WALKING","18",-0.694925789464286
"7092","tBodyGyroJerk-std-Z","WALKING","18",-0.663259579285714
"7093","tBodyAccMag-mean","WALKING","18",-0.287908078035714
"7094","tBodyAccMag-std","WALKING","18",-0.460346465357143
"7095","tGravityAccMag-mean","WALKING","18",-0.287908078035714
"7096","tGravityAccMag-std","WALKING","18",-0.460346465357143
"7097","tBodyAccJerkMag-mean","WALKING","18",-0.379269262142857
"7098","tBodyAccJerkMag-std","WALKING","18",-0.42541866125
"7099","tBodyGyroMag-mean","WALKING","18",-0.500471147857143
"7100","tBodyGyroMag-std","WALKING","18",-0.60851009125
"7101","tBodyGyroJerkMag-mean","WALKING","18",-0.636485896964286
"7102","tBodyGyroJerkMag-std","WALKING","18",-0.726591779107143
"7103","fBodyAcc-mean-X","WALKING","18",-0.37147515625
"7104","fBodyAcc-mean-Y","WALKING","18",-0.24360627125
"7105","fBodyAcc-mean-Z","WALKING","18",-0.48977105125
"7106","fBodyAcc-std-X","WALKING","18",-0.378068199285714
"7107","fBodyAcc-std-Y","WALKING","18",-0.267273644642857
"7108","fBodyAcc-std-Z","WALKING","18",-0.439861578035714
"7109","fBodyAccJerk-mean-X","WALKING","18",-0.414797154464286
"7110","fBodyAccJerk-mean-Y","WALKING","18",-0.361908549464286
"7111","fBodyAccJerk-mean-Z","WALKING","18",-0.601147246785714
"7112","fBodyAccJerk-std-X","WALKING","18",-0.375992795357143
"7113","fBodyAccJerk-std-Y","WALKING","18",-0.320264113035714
"7114","fBodyAccJerk-std-Z","WALKING","18",-0.664327149285714
"7115","fBodyGyro-mean-X","WALKING","18",-0.609673434464286
"7116","fBodyGyro-mean-Y","WALKING","18",-0.570898150714286
